zip,county_name,2020_mean_fmr,2019_mean_fmr,2018_mean_fmr,2017_mean_fmr,2016_mean_fmr,2015_mean_fmr,2014_mean_fmr,2013_mean_fmr,2012_mean_fmr,2011_mean_fmr
22901,Albemarle County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22902,Charlottesville County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22903,Charlottesville County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22911,Albemarle County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22922,Nelson County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22923,Greene County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22932,Albemarle County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22936,Albemarle County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22937,Albemarle County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22938,Nelson County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22939,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
22942,Albemarle County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22947,Albemarle County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22949,Nelson County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22952,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
22958,Nelson County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22960,Madison County VA,994,1014.2,1009.6,963.8,914.4,1091.6,766.6,801.4,760,753.6
22963,Fluvanna County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22967,Nelson County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22968,Greene County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22971,Nelson County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22973,Greene County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22974,Fluvanna County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
22980,Waynesboro County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23005,Hanover County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23009,King William County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23015,Caroline County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23024,Louisa County VA,1096.4,1109,1087.2,1016.8,920,798.2,802.8,807.2,699,839
23039,Goochland County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23043,Middlesex County VA,1004.6,1015.2,1067.6,1023.4,1102.4,804.2,741.8,749.8,613.8,712
23047,Hanover County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23059,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23060,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23061,Gloucester County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23062,Gloucester County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23063,Goochland County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23065,Goochland County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23069,Hanover County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23071,Middlesex County VA,1004.6,1015.2,1067.6,1023.4,1102.4,804.2,741.8,749.8,613.8,712
23072,Gloucester County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23075,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23084,Fluvanna County VA,1342.6,1399,1241.6,1175.6,1206.8,1078.8,1047.8,1142.2,1086.4,982.8
23086,King William County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23089,New Kent County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23093,Louisa County VA,1096.4,1109,1087.2,1016.8,920,798.2,802.8,807.2,699,839
23102,Louisa County VA,1096.4,1109,1087.2,1016.8,920,798.2,802.8,807.2,699,839
23103,Goochland County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23111,Hanover County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23112,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23113,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23114,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23116,Hanover County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23117,Louisa County VA,1096.4,1109,1087.2,1016.8,920,798.2,802.8,807.2,699,839
23120,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23124,New Kent County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23139,Powhatan County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23140,New Kent County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23141,New Kent County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23146,Hanover County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23149,Middlesex County VA,1004.6,1015.2,1067.6,1023.4,1102.4,804.2,741.8,749.8,613.8,712
23150,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23153,Goochland County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23168,James City County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23169,Middlesex County VA,1004.6,1015.2,1067.6,1023.4,1102.4,804.2,741.8,749.8,613.8,712
23175,Middlesex County VA,1004.6,1015.2,1067.6,1023.4,1102.4,804.2,741.8,749.8,613.8,712
23181,King William County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23185,James City County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23188,James City County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23192,Hanover County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23220,Richmond County VA,922.4,894.2,872.4,739.8,764.4,862.4,798,791.4,639.8,712
23221,Richmond County VA,922.4,894.2,872.4,739.8,764.4,862.4,798,791.4,639.8,712
23222,Richmond County VA,922.4,894.2,872.4,739.8,764.4,862.4,798,791.4,639.8,712
23223,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23225,Richmond County VA,922.4,894.2,872.4,739.8,764.4,862.4,798,791.4,639.8,712
23226,Richmond County VA,922.4,894.2,872.4,739.8,764.4,862.4,798,791.4,639.8,712
23227,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23228,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23229,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23230,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23231,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23233,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23234,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23235,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23236,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23237,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23238,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23294,Henrico County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23314,Isle of Wight County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23315,Isle of Wight County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23320,Chesapeake County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23321,Chesapeake County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23322,Chesapeake County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23323,Chesapeake County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23324,Chesapeake County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23325,Chesapeake County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23430,Isle of Wight County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23432,Suffolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23433,Suffolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23434,Suffolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23435,Suffolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23437,Suffolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23438,Suffolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23451,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23452,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23453,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23454,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23455,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23456,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23457,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23462,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23464,Virginia Beach County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23487,Isle of Wight County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23502,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23503,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23504,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23505,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23507,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23508,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23509,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23510,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23513,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23517,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23518,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23523,Norfolk County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23601,Newport News County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23602,Newport News County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23603,Newport News County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23605,Newport News County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23606,Newport News County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23608,Newport News County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23661,Hampton County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23663,Hampton County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23664,Hampton County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23666,Hampton County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23669,Hampton County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23690,York County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23692,York County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23693,York County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23696,York County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
23701,Portsmouth County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23703,Portsmouth County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23704,Portsmouth County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23707,Portsmouth County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23831,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23832,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23834,Colonial Heights County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23836,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23838,Chesterfield County VA,1197.6,1204.4,1176.6,1132.2,1085.8,1103.2,1093.2,1087.6,991.8,1082
23860,Hopewell County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23898,Isle of Wight County VA,1328.6,1287.8,1271.8,1309.6,1331.8,1275.4,1302,1308.8,1214.4,1101.6
24012,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24013,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24014,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24015,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24016,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24017,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24018,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24019,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24054,Henry County VA,752,742.8,731.2,684.8,717.6,682,654.4,664,576.2,626.2
24055,Henry County VA,752,742.8,731.2,684.8,717.6,682,654.4,664,576.2,626.2
24059,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24060,Montgomery County VA,1167.4,1020.4,1034.8,1027.2,913,840.4,820.8,877.2,845.4,819.6
24064,Botetourt County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24065,Franklin County VA,732.4,724,776,803.8,744.8,678.4,651.2,672.2,597.4,575.8
24066,Botetourt County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24067,Franklin County VA,732.4,724,776,803.8,744.8,678.4,651.2,672.2,597.4,575.8
24069,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24070,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24073,Montgomery County VA,1167.4,1020.4,1034.8,1027.2,913,840.4,820.8,877.2,845.4,819.6
24077,Botetourt County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24078,Henry County VA,752,742.8,731.2,684.8,717.6,682,654.4,664,576.2,626.2
24083,Botetourt County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24084,Pulaski County VA,835,816,790.2,730,747,707.8,679.2,693.6,637.4,651
24085,Botetourt County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24087,Montgomery County VA,1167.4,1020.4,1034.8,1027.2,913,840.4,820.8,877.2,845.4,819.6
24089,Henry County VA,752,742.8,731.2,684.8,717.6,682,654.4,664,576.2,626.2
24090,Botetourt County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24092,Franklin County VA,732.4,724,776,803.8,744.8,678.4,651.2,672.2,597.4,575.8
24095,Bedford County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24101,Franklin County VA,732.4,724,776,803.8,744.8,678.4,651.2,672.2,597.4,575.8
24104,Bedford County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24112,Henry County VA,752,742.8,731.2,684.8,717.6,682,654.4,664,576.2,626.2
24121,Bedford County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24137,Franklin County VA,732.4,724,776,803.8,744.8,678.4,651.2,672.2,597.4,575.8
24148,Henry County VA,752,742.8,731.2,684.8,717.6,682,654.4,664,576.2,626.2
24149,Montgomery County VA,1167.4,1020.4,1034.8,1027.2,913,840.4,820.8,877.2,845.4,819.6
24151,Franklin County VA,732.4,724,776,803.8,744.8,678.4,651.2,672.2,597.4,575.8
24153,Salem County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24162,Montgomery County VA,1167.4,1020.4,1034.8,1027.2,913,840.4,820.8,877.2,845.4,819.6
24165,Henry County VA,752,742.8,731.2,684.8,717.6,682,654.4,664,576.2,626.2
24174,Bedford County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24175,Botetourt County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24176,Franklin County VA,732.4,724,776,803.8,744.8,678.4,651.2,672.2,597.4,575.8
24179,Roanoke County VA,894.8,871,900.6,936,899.8,774.4,761.6,808.2,754.8,743.4
24184,Franklin County VA,732.4,724,776,803.8,744.8,678.4,651.2,672.2,597.4,575.8
24201,Bristol County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24202,Washington County VA,750.2,736.6,717.6,663.6,679.2,693,649.8,659.6,618.8,646.2
24210,Washington County VA,750.2,736.6,717.6,663.6,679.2,693,649.8,659.6,618.8,646.2
24211,Washington County VA,750.2,736.6,717.6,663.6,679.2,693,649.8,659.6,618.8,646.2
24236,Washington County VA,750.2,736.6,717.6,663.6,679.2,693,649.8,659.6,618.8,646.2
24301,Pulaski County VA,835,816,790.2,730,747,707.8,679.2,693.6,637.4,651
24311,Smyth County VA,759.6,723.6,712.8,668.8,696.8,697.8,669.8,679.6,610,663.2
24317,Carroll County VA,780,755.8,763.8,710.4,746.4,733,703.4,713.8,569.8,619.2
24319,Smyth County VA,759.6,723.6,712.8,668.8,696.8,697.8,669.8,679.6,610,663.2
24324,Pulaski County VA,835,816,790.2,730,747,707.8,679.2,693.6,637.4,651
24325,Carroll County VA,780,755.8,763.8,710.4,746.4,733,703.4,713.8,569.8,619.2
24326,Grayson County VA,771.8,759,757.8,694.8,719.8,738.4,708.4,719,583,633.6
24328,Carroll County VA,780,755.8,763.8,710.4,746.4,733,703.4,713.8,569.8,619.2
24330,Grayson County VA,771.8,759,757.8,694.8,719.8,738.4,708.4,719,583,633.6
24340,Washington County VA,750.2,736.6,717.6,663.6,679.2,693,649.8,659.6,618.8,646.2
24343,Carroll County VA,780,755.8,763.8,710.4,746.4,733,703.4,713.8,569.8,619.2
24348,Grayson County VA,771.8,759,757.8,694.8,719.8,738.4,708.4,719,583,633.6
24354,Smyth County VA,759.6,723.6,712.8,668.8,696.8,697.8,669.8,679.6,610,663.2
24360,Wythe County VA,733.8,720.6,725.8,675,715.2,718.8,687.6,697.6,599.8,651.8
24361,Washington County VA,750.2,736.6,717.6,663.6,679.2,693,649.8,659.6,618.8,646.2
24370,Smyth County VA,759.6,723.6,712.8,668.8,696.8,697.8,669.8,679.6,610,663.2
24375,Smyth County VA,759.6,723.6,712.8,668.8,696.8,697.8,669.8,679.6,610,663.2
24381,Carroll County VA,780,755.8,763.8,710.4,746.4,733,703.4,713.8,569.8,619.2
24401,Staunton County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24421,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24430,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24431,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24440,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24441,Rockingham County VA,1007.8,992.2,952.6,911.2,913.2,961.4,824.6,825.4,846.8,770.4
24467,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24477,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24479,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24482,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24486,Augusta County VA,953.4,910.8,903.2,868.2,790,881.4,791,736.2,702.8,769.6
24501,Lynchburg County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24502,Lynchburg County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24503,Lynchburg County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24504,Lynchburg County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24517,Campbell County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24521,Amherst County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24523,Bedford County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24527,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24528,Campbell County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24530,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24531,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24538,Campbell County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24540,Danville County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24541,Danville County VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24549,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24550,Campbell County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24551,Bedford County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24554,Campbell County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24556,Bedford County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24557,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24563,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24566,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24571,Campbell County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24572,Amherst County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24574,Amherst County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24586,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24588,Campbell County VA,914.4,875.4,871.4,860.2,813.8,794.2,699.4,773,686.4,685.4
24594,Pittsylvania County VA,765.4,763.2,764.6,710.4,757.4,680.8,653,662.8,612.2,621.2
24605,Tazewell County VA,788.8,771.4,732.8,681.8,706.8,686.4,658.6,668.4,585,635.6
24630,Tazewell County VA,788.8,771.4,732.8,681.8,706.8,686.4,658.6,668.4,585,635.6
24651,Tazewell County VA,788.8,771.4,732.8,681.8,706.8,686.4,658.6,668.4,585,635.6
25015,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25033,Putnam County WV,979.2,892.6,830.2,886.4,798.2,770,777.8,672.8,641,633.8
25045,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25064,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25071,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25143,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25159,Putnam County WV,979.2,892.6,830.2,886.4,798.2,770,777.8,672.8,641,633.8
25177,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25202,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25213,Putnam County WV,979.2,892.6,830.2,886.4,798.2,770,777.8,672.8,641,633.8
25302,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25303,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25304,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25306,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25309,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25311,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25312,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
25313,Kanawha County WV,856.8,846.4,802.8,758.8,793.2,770,777.8,672.8,641,633.8
